X,Y,OBJECTID,l_ep_maj,l_type,sous_cat,sous_cat2,sous_cat3,label,reseau1,reseau2,reseau3,reseau4,reseau5,adresse,type_lieu,geometry,longitude,latitude,arrondissement
652079.982900001,6862630.1117,2056,FNAC PARIS - GARE CHATELET,grande distribution,grande distribution de produits culturels, , , , , , ,,,172 RUE DE RIVOLI,Commerces du livre,POINT (2.3468309540220016 48.86192061488982),2.3468309540220016,48.86192061488982,1.0
650223.6417,6862633.5362,2057,GALERIE J.KUGEL,galerie d'art,,,,,,,,,,3 RUE DE SOLFÉRINO,Commerces de l'art et d'antiquités,POINT (2.321529100258294 48.86181064371783),2.321529100258294,48.86181064371783,7.0
653098.476400003,6862633.9482,2058,RABOUAN MOUSSION,galerie d'art,,,,,,,,,,2 RUE DE THORIGNY,Commerces de l'art et d'antiquités,POINT (2.360712392206762 48.86203007630737),2.360712392206762,48.86203007630737,3.0
654067.396200001,6862635.8296,2059,ART WORKERS,galerie d'art,,,,,,,,,,35 BOULEVARD ARAGO,Commerces de l'art et d'antiquités,POINT (2.373918416303736 48.862116812680604),2.373918416303736,48.862116812680604,11.0
652611.626400001,6862638.3386,2060,GALERIE TEMPLON,galerie d'art,,,,,,,,,,5-11 RUE DE MONTMORENCY,Commerces de l'art et d'antiquités,POINT (2.3540762257419985 48.862033927690995),2.3540762257419985,48.862033927690995,3.0
653174.078100003,6862641.3316,2061,DENISE RENE,galerie d'art,,,,,,,,,,11 RUE PASTOURELLE,Commerces de l'art et d'antiquités,POINT (2.361742016987828 48.862101974297275),2.361742016987828,48.862101974297275,3.0
651668.385499999,6862642.8665,2062,VAZIEUX,galerie d'art,,,,,,,,,,19 RUE CHAPON,Commerces de l'art et d'antiquités,POINT (2.3412195252414563 48.86200456685255),2.3412195252414563,48.86200456685255,1.0
652828.9278,6862644.3679,2063,GALERIE SABINE BAYASLI,galerie d'art,,,,,,,,,,46 BOULEVARD HENRI IV,Commerces de l'art et d'antiquités,POINT (2.3570373362610124 48.86210409740019),2.3570373362610124,48.86210409740019,3.0
654341.129299998,6862644.7106,2064,BOUQUINERIE OXFAM,librairie,spécialisée,livres d'occasion, , , , , , , ,19 RUE DE CAMPO-FORMIO,Commerces du livre,POINT (2.3776484097586246 48.862216138789954),2.3776484097586246,48.862216138789954,11.0
652385.816200003,6862650.5173,2065,GALERIE DOH YANG LEE,galerie d'art,,,,,,,,,,76 RUE DE TURENNE,Commerces de l'art et d'antiquités,POINT (2.350997110193413 48.86212679785665),2.350997110193413,48.86212679785665,3.0
651695.454999998,6862653.4169,2066,GALERIE DANIEL MAGHEN,galerie d'art,,,,,,,,,,20 RUE CHAPON,Commerces de l'art et d'antiquités,POINT (2.3415872778665587 48.862101475461415),2.3415872778665587,48.862101475461415,1.0
653172.789399996,6862655.0403,2067,ANDERS HUS,galerie d'art,,,,,,,,,,30 RUE PASTOURELLE,Commerces de l'art et d'antiquités,POINT (2.3617229418264425 48.86222516117715),2.3617229418264425,48.86222516117715,3.0
652562.027500004,6862656.5137,2068,TEMPLON,galerie d'art,,,,,,,,,,23 RUE MICHEL LE COMTE,Commerces de l'art et d'antiquités,POINT (2.35339817317137 48.8621937232446),2.35339817317137,48.8621937232446,3.0
652401.130400002,6862666.8493,2069,GILLES REYROULET,galerie d'art,,,,,,,,,,87 RUE DE TURENNE,Commerces de l'art et d'antiquités,POINT (2.351204011221696 48.862274801016596),2.351204011221696,48.862274801016596,3.0
651578.545599997,6862675.1914,2070,*** NON RENSEIGNE ***,antiquaire,,,,,,,,,,26 RUE DE SAINT CLOUD,Commerces de l'art et d'antiquités,POINT (2.3399913434594306 48.86228851299047),2.3399913434594306,48.86228851299047,1.0
653433.897500001,6862676.8706,2071,193 GALLERY,galerie d'art,,,,,,,,,,88 RUE QUINCAMPOIX,Commerces de l'art et d'antiquités,POINT (2.365279423366641 48.862440406246286),2.365279423366641,48.862440406246286,3.0
652700.0383,6862680.2522,2072,GALERIE DE LA CLE,galerie d'art,,,,,,,,,,203B RUE SAINT-MARTIN,Commerces de l'art et d'antiquités,POINT (2.3552765995703866 48.862417348890155),2.3552765995703866,48.862417348890155,3.0
651602.607000001,6862694.5459,2073,L'OEIL DU PELICAN,antiquaire,,,,,,,,,,13 RUE DES SAINTS-PÈRES,Commerces de l'art et d'antiquités,POINT (2.3403170931872794 48.862464373285675),2.3403170931872794,48.862464373285675,1.0
653489.641000003,6862698.9589,2074,YVON LAMBERT,librairie,maison d'édition, , , , , , , , ,55 RUE MOUFFETARD,Commerces du livre,POINT (2.3660367868689054 48.86264307068441),2.3660367868689054,48.86264307068441,3.0
653489.641000003,6862698.9589,2075,YVON LAMBERT,galerie d'art,maison d'édition galerie,,,,,,,,,95 RUE QUINCAMPOIX,Commerces de l'art et d'antiquités,POINT (2.3660367868689054 48.86264307068441),2.3660367868689054,48.86264307068441,3.0
652819.486400001,6862701.2867,2076,EDITIONS LOCO,librairie,maison d'édition, , , , , , , , ,27 QUAI SAINT-MICHEL,Commerces du livre,POINT (2.3569023329995944 48.86261526899513),2.3569023329995944,48.86261526899513,3.0
652588.831200004,6862704.3167,2077,GALERIE W LANDAU,galerie d'art,,,,,,,,,,28 RUE SAINT-CLAUDE,Commerces de l'art et d'antiquités,POINT (2.3537581713654485 48.86262558227919),2.3537581713654485,48.86262558227919,3.0
652468.1215,6862707.2412,2078,SUPER HEROS LIBRAIRIE BD,librairie,spécialisée,bande dessinée, ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires,Canal BD, , ,5 RUE MALEBRANCHE,Commerces du livre,POINT (2.3521125745744027 48.862642986265485),2.3521125745744027,48.862642986265485,3.0
653116.865199998,6862711.0945,2079,GALERIE RUNDHOLZ,galerie d'art,,,,,,,,,,16 RUE DE MONTMORENCY,Commerces de l'art et d'antiquités,POINT (2.3609545184530654 48.862725181377286),2.3609545184530654,48.862725181377286,3.0
652770.876999997,6862713.4527,2080,GALERIE SCHUMM BRAUNSTEIN,galerie d'art,,,,,,,,,,216 RUE SAINT-MARTIN,Commerces de l'art et d'antiquités,POINT (2.3562384361912323 48.862721114028886),2.3562384361912323,48.862721114028886,3.0
653481.670900002,6862714.4009,2081,GALERIE DES FILLES DU CALVAIRE ESPACE VITRINE,galerie d'art,,,,,,,,,,82-100 RUE QUINCAMPOIX,Commerces de l'art et d'antiquités,POINT (2.365926464286571 48.86278136306684),2.365926464286571,48.86278136306684,3.0
652405.573399998,6862715.9874,2082,PABLO PARES,galerie d'art,,,,,,,,,,20 RUE DU VERTBOIS,Commerces de l'art et d'antiquités,POINT (2.3512590661353583 48.862717021243135),2.3512590661353583,48.862717021243135,3.0
651558.327399999,6862717.9019,2083,ATELIER DU PELICAN,galerie d'art,,,,,,,,,,38-66 RUE CHAPON,Commerces de l'art et d'antiquités,POINT (2.3397109041279154 48.86267108188945),2.3397109041279154,48.86267108188945,1.0
652779.281900004,6862718.7939,2084,GALERIE ASSI,galerie d'art,,,,,,,,,,239 RUE SAINT-MARTIN,Commerces de l'art et d'antiquités,POINT (2.356352401562797 48.86276976287234),2.356352401562797,48.86276976287234,3.0
652416.786300004,6862719.074,2085,BARRESHAPE,galerie d'art,,,,,,,,,,93 RUE DE TURENNE,Commerces de l'art et d'antiquités,POINT (2.351411552327118 48.8627456069631),2.351411552327118,48.8627456069631,3.0
652409.445799999,6862721.5057,2086,CLARA SCREMINI GALERY,galerie d'art,,,,,,,,,,RUE VAUCANSON & RUE DU VERTBOIS,Commerces de l'art et d'antiquités,POINT (2.3513112290120963 48.86276693262085),2.3513112290120963,48.86276693262085,3.0
652642.498899996,6862722.1599,2087,INVENTAIRE,galerie d'art,,,,,,,,,,12 RUE DE MONTMORENCY,Commerces de l'art et d'antiquités,POINT (2.354487672541111 48.86278999140452),2.354487672541111,48.86278999140452,3.0
654436.119999997,6862726.7891,2088,LES MOTS A LA BOUCHE,librairie,généraliste, , ,Librairie Indépendante de Référence,Place des Libraires, , , , ,RUE DESPREZ & RUE DE L'OUEST,Commerces du livre,POINT (2.3789343243197907 48.862960987005884),2.3789343243197907,48.862960987005884,11.0
651200.450199999,6862726.901,2089,ART SHOPPING PARIS,foire d'art,art contemporain,,,,,,,,,12-42 RUE MAZARINE,Commerces de l'art et d'antiquités,POINT (2.3348320195679952 48.86272499741553),2.3348320195679952,48.86272499741553,1.0
651200.450199999,6862726.901,2090,SALON INTERNATIONAL DU PATRIMOINE CULTUREL,foire d'art,artisanat,,,,,,,,,RUE CARDINALE & RUE DE FURSTEMBERG,Commerces de l'art et d'antiquités,POINT (2.3348320195679952 48.86272499741553),2.3348320195679952,48.86272499741553,1.0
651200.419299997,6862726.9277,2091,BOUTIQUE DU LOUVRE,librairie,spécialisée,arts, , , , , , , ,1 PLACE DU PUITS DE L'ERMITE,Commerces du livre,POINT (2.3348315953361394 48.86272523518351),2.3348315953361394,48.86272523518351,1.0
651200.419299997,6862726.9277,2092,STUDIO THEATRE COMEDIE FRANCAISE,librairie,spécialisée,théâtre, , , , , , , ,69 RUE SAINT-JACQUES,Commerces du livre,POINT (2.3348315953361394 48.86272523518351),2.3348315953361394,48.86272523518351,1.0
652419.553999998,6862727.1306,2093,KORALEWSKI,galerie d'art,,,,,,,,,,15 RUE DU VERTBOIS,Commerces de l'art et d'antiquités,POINT (2.3514483741347947 48.86281826324156),2.3514483741347947,48.86281826324156,3.0
653380.0704,6862729.0093,2094,SUPEREDITIONS,librairie,maison d'édition, , , , , , , , ,65 RUE MONGE,Commerces du livre,POINT (2.364540044073847 48.86290538939149),2.364540044073847,48.86290538939149,3.0
651259.758400001,6862729.25,2095,ARTCLUB GALLERY,galerie d'art,,,,,,,,,,10 RUE CHARLOT,Commerces de l'art et d'antiquités,POINT (2.335640119379088 48.86275061182851),2.335640119379088,48.86275061182851,1.0
651651.087399997,6862731.419,2096,YAMATO,antiquaire,,,,,,,,,,29 RUE DES SAINTS-PÈRES,Commerces de l'art et d'antiquités,POINT (2.340973682181412 48.86279960800774),2.340973682181412,48.86279960800774,1.0
652748.6919,6862731.9792,2097,LA VITRINE,galerie d'art,,,,,,,,,,322 RUE SAINT-MARTIN,Commerces de l'art et d'antiquités,POINT (2.3559339935228705 48.86288609328821),2.3559339935228705,48.86288609328821,3.0
653507.146200001,6862734.4131,2098,G CHARDON,antiquaire,,,,,,,,,,5 QUAI VOLTAIRE,Commerces de l'art et d'antiquités,POINT (2.366271504242939 48.86296316934179),2.366271504242939,48.86296316934179,3.0
663367.904799998,6862735.7033,2099,ANTIQUITES FRANCOIS CASES BARDINA,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.5006760207672714 48.863611007877886),2.5006760207672714,48.863611007877886,
653205.178000003,6862735.8638,2100,COMME UN ROMAN,librairie,généraliste, , ,Librairie Indépendante de Référence,Leslibraires.fr,Paris Librairies,Place des Libraires,Initiales, ,15 RUE DE L'ECOLE POLYTECHNIQUE,Commerces du livre,POINT (2.3621554957363267 48.86295434979777),2.3621554957363267,48.86295434979777,3.0
652732.688000001,6862739.2398,2101,MARIE ROBIN,galerie d'art,,,,,,,,,,323 RUE SAINT-MARTIN,Commerces de l'art et d'antiquités,POINT (2.35571505216673 48.86295021270552),2.35571505216673,48.86295021270552,3.0
652988.775399998,6862739.6875,2102,PAPIERS D'ART,galerie d'art,,,,,,,,,,RUE SAINTE-ANASTASE & RUE DE THORIGNY,Commerces de l'art et d'antiquités,POINT (2.3592054908211604 48.86297297903766),2.3592054908211604,48.86297297903766,3.0
646954.815899998,6862745.2293,2103,CODSI,librairie,généraliste, , , , , , , , ,4 IMPASSE DE JOINVILLE,Commerces du livre,POINT (2.2769622216343715 48.86255419680461),2.2769622216343715,48.86255419680461,16.0
652846.3649,6862745.3691,2104,GALERIE C. GAILLARD,galerie d'art,,,,,,,,,,7 RUE NOTRE-DAME DE NAZARETH,Commerces de l'art et d'antiquités,POINT (2.35726379547804 48.86301366396869),2.35726379547804,48.86301366396869,3.0
652981.941299997,6862746.218,2105,IGE,galerie d'art,,,,,,,,,,RUE SAINTE-ANASTASE & RUE DE THORIGNY,Commerces de l'art et d'antiquités,POINT (2.359111619083677 48.86303120812506),2.359111619083677,48.86303120812506,3.0
653063.521899998,6862746.3412,2106,FONDATION HENRI CARTIER BRESSON,librairie,spécialisée,arts,photographie, , , , , , ,23 QUAI SAINT-MICHEL,Commerces du livre,POINT (2.360223556288633 48.86303826552649),2.360223556288633,48.86303826552649,3.0
651289.113399997,6862749.5101,2107,LIBRAIRIE DELAMAIN,librairie,généraliste, , ,Librairie de Référence,Paris Librairies,Place des Libraires, , , ,37 RUE MONGE,Commerces du livre,POINT (2.3360379054252047 48.86293502812656),2.3360379054252047,48.86293502812656,1.0
652421.833300002,6862750.8422,2108,GALERIE DU LENDEMAIN,galerie d'art,,,,,,,,,,62 RUE DU VERTBOIS,Commerces de l'art et d'antiquités,POINT (2.3514767866067356 48.86303166656228),2.3514767866067356,48.86303166656228,3.0
652544.235299997,6862757.1084,2109,TEMPLON,galerie d'art,,,,,,,,,,9 RUE SAINT-GILLES,Commerces de l'art et d'antiquités,POINT (2.353144435835639 48.86309704663067),2.353144435835639,48.86309704663067,3.0
651566.741300002,6862759.8087,2110,CARAVANSERAIL,galerie d'art,,,,,,,,,,2 RUE BORDA,Commerces de l'art et d'antiquités,POINT (2.3398208096662185 48.86304857587715),2.3398208096662185,48.86304857587715,1.0
651566.741300002,6862759.8087,2111,SVEND HAMMER  SHOI,galerie d'art,,,,,,,,,,2 RUE BORDA,Commerces de l'art et d'antiquités,POINT (2.3398208096662185 48.86304857587715),2.3398208096662185,48.86304857587715,1.0
651566.741300002,6862759.8087,2112,PIERRE CONALONS,galerie d'art,,,,,,,,,,6 RUE DE BRAQUE,Commerces de l'art et d'antiquités,POINT (2.3398208096662185 48.86304857587715),2.3398208096662185,48.86304857587715,1.0
651566.741300002,6862759.8087,2113,ERIC PHILIPPE,antiquaire,,,,,,,,,,78 AVENUE DE SUFFREN,Commerces de l'art et d'antiquités,POINT (2.3398208096662185 48.86304857587715),2.3398208096662185,48.86304857587715,1.0
651566.741300002,6862759.8087,2114,AUTOIMPIANTI MARINI FRANCE,antiquaire,,,,,,,,,,34 AVENUE DE VERSAILLES,Commerces de l'art et d'antiquités,POINT (2.3398208096662185 48.86304857587715),2.3398208096662185,48.86304857587715,1.0
651566.741300002,6862759.8087,2115,BUREL THIERRY,antiquaire,,,,,,,,,,5 RUE BENJAMIN FRANKLIN,Commerces de l'art et d'antiquités,POINT (2.3398208096662185 48.86304857587715),2.3398208096662185,48.86304857587715,1.0
651566.741300002,6862759.8087,2116,DANIEL GREINER,antiquaire,,,,,,,,,,56 AVENUE DE LA MOTTE-PICQUET,Commerces de l'art et d'antiquités,POINT (2.3398208096662185 48.86304857587715),2.3398208096662185,48.86304857587715,1.0
651322.898699999,6862763.5041,2117,IBU GALLERY EDITION,galerie d'art,,,,,,,,,,30 RUE CHAPON,Commerces de l'art et d'antiquités,POINT (2.3364967972975 48.8630634278418),2.3364967972975,48.8630634278418,1.0
651322.898699999,6862763.5041,2118,GALERIE PERGE,galerie d'art,,,,,,,,,,39 RUE CHAPON,Commerces de l'art et d'antiquités,POINT (2.3364967972975 48.8630634278418),2.3364967972975,48.8630634278418,1.0
651322.898699999,6862763.5041,2119,TINO ZERVUDACHI,galerie d'art,,,,,,,,,,41 RUE CHAPON,Commerces de l'art et d'antiquités,POINT (2.3364967972975 48.8630634278418),2.3364967972975,48.8630634278418,1.0
651322.898699999,6862763.5041,2120,DL,galerie d'art,,,,,,,,,,45 RUE CHAPON,Commerces de l'art et d'antiquités,POINT (2.3364967972975 48.8630634278418),2.3364967972975,48.8630634278418,1.0
651322.898699999,6862763.5041,2121,MULBERRY,galerie d'art,,,,,,,,,,45 RUE CHAPON,Commerces de l'art et d'antiquités,POINT (2.3364967972975 48.8630634278418),2.3364967972975,48.8630634278418,1.0
651322.898699999,6862763.5041,2122,JOYCE,galerie d'art,,,,,,,,,,47 RUE CHAPON,Commerces de l'art et d'antiquités,POINT (2.3364967972975 48.8630634278418),2.3364967972975,48.8630634278418,1.0
651322.898699999,6862763.5041,2123,PETER'S FRIENDS,galerie d'art,,,,,,,,,,38-66 RUE CHAPON,Commerces de l'art et d'antiquités,POINT (2.3364967972975 48.8630634278418),2.3364967972975,48.8630634278418,1.0
651322.898699999,6862763.5041,2124,L'ESCALIER D'ARGENT,antiquaire,,,,,,,,,,1 QUAI VOLTAIRE,Commerces de l'art et d'antiquités,POINT (2.3364967972975 48.8630634278418),2.3364967972975,48.8630634278418,1.0
651322.898699999,6862763.5041,2125,CASOA,antiquaire,,,,,,,,,,38 RUE MOLITOR,Commerces de l'art et d'antiquités,POINT (2.3364967972975 48.8630634278418),2.3364967972975,48.8630634278418,1.0
651322.898699999,6862763.5041,2126,IVANA DIMITRIE,antiquaire,,,,,,,,,,183 AVENUE ACHILLE PERETTI,Commerces de l'art et d'antiquités,POINT (2.3364967972975 48.8630634278418),2.3364967972975,48.8630634278418,1.0
652827.0392,6862763.9405,2127,GALERIE C,galerie d'art,,,,,,,,,,17 RUE NOTRE-DAME DE NAZARETH,Commerces de l'art et d'antiquités,POINT (2.356998323336348 48.86317925897695),2.356998323336348,48.86317925897695,3.0
651458.803499997,6862764.5289,2128,PATRICK FOURTIN,galerie d'art,,,,,,,,,,19 RUE BÉRANGER,Commerces de l'art et d'antiquités,POINT (2.3383490716416917 48.86308289922075),2.3383490716416917,48.86308289922075,1.0
653989.092699997,6862764.8361,2129,4M2,galerie d'art,,,,,,,,,,43 BOULEVARD ARAGO,Commerces de l'art et d'antiquités,POINT (2.372837184024185 48.86327136396956),2.372837184024185,48.86327136396956,11.0
653258.976099998,6862765.3836,2130,GALERIE CHARLOT,galerie d'art,,,,,,,,,,32 RUE PASTOURELLE,Commerces de l'art et d'antiquités,POINT (2.362885521209437 48.86322372321385),2.362885521209437,48.86322372321385,3.0
652797.786499999,6862768.1217,2131,GALERIE NICOLAS SILIN,galerie d'art,,,,,,,,,,20 RUE NOTRE-DAME DE NAZARETH,Commerces de l'art et d'antiquités,POINT (2.3565991410799128 48.863214717023546),2.3565991410799128,48.863214717023546,3.0
652797.786499999,6862768.1217,2132,GALERIE ISABELLE GOUNOD,galerie d'art,,,,,,,,,,20 RUE NOTRE-DAME DE NAZARETH,Commerces de l'art et d'antiquités,POINT (2.3565991410799128 48.863214717023546),2.3565991410799128,48.863214717023546,3.0
653981.271600001,6862775.3918,2133,LA FOLIE BLEUE,galerie d'art,,,,,,,,,,68 RUE BRILLAT-SAVARIN,Commerces de l'art et d'antiquités,POINT (2.37272943814946 48.86336573132457),2.37272943814946,48.86336573132457,11.0
642112.128200002,6862779.4554,2134,LU ET CIE,librairie,généraliste, , , ,Place des Libraires, , , , ,RUE DE L'ABBÉ GLATZ & RUE ÉMILE ZOLA,Commerces du livre,POINT (2.2109530228756373 48.86244500120829),2.2109530228756373,48.86244500120829,
652490.5801,6862781.0856,2135,LIBRAIRIE ROSICRUCIENNE,librairie,spécialisée,ésotérisme, , , , , , , ,12 RUE DES FOSSÉS SAINT-JACQUES,Commerces du livre,POINT (2.3524104300510427 48.86330871502483),2.3524104300510427,48.86330871502483,3.0
651089.693700001,6862782.1724,2136,107 RUE RIVOLI - LIBRAIRIE DU MUSEE DES ARTS DECORATIFS,librairie,spécialisée,arts, , , , , , , ,8 RUE DANTE,Commerces du livre,POINT (2.3333160510811473 48.86321364409537),2.3333160510811473,48.86321364409537,1.0
659165.185599998,6862782.7064,2137,DES RIRES ET DES LIVRES,librairie,spécialisée,jeunesse, , , , , , , ,5-15 RUE SAINT-HILAIRE,Commerces du livre,POINT (2.443386969656613 48.86378099215505),2.443386969656613,48.86378099215505,
653212.570600003,6862785.6221,2138,IMPER CR,antiquaire,,,,,,,,,,3 QUAI VOLTAIRE,Commerces de l'art et d'antiquités,POINT (2.362250779650429 48.863402356329296),2.362250779650429,48.863402356329296,3.0
653973.381300002,6862786.0482,2139,LA FERRONERIE,galerie d'art,,,,,,,,,,12 RUE DES CINQ DIAMANTS,Commerces de l'art et d'antiquités,POINT (2.372620737767639 48.863460999212016),2.372620737767639,48.863460999212016,11.0
652493.132799998,6862788.182,2140,ESPACE SAINT MARTIN,galerie d'art,,,,,,,,,,21 PLACE DES VOSGES,Commerces de l'art et d'antiquités,POINT (2.352444430495369 48.86337272016658),2.352444430495369,48.86337272016658,3.0
659143.898500003,6862790.8629,2141,STORYBULLE,librairie,spécialisée,bande dessinée, , ,Canal BD, , , , ,5 ALLÉE DES FLEURS,Commerces du livre,POINT (2.443096033999417 48.86385299315913),2.443096033999417,48.86385299315913,
653967.725699998,6862793.6868,2142,LA TETE AILLEURS,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires,Lalibrairie.com, , ,66 RUE BAUDRICOURT,Commerces du livre,POINT (2.37254282335605 48.86352928801154),2.37254282335605,48.86352928801154,11.0
652814.593999997,6862793.996,2143,GALERIE CHRISTIAN BERST,galerie d'art,,,,,,,,,,6 RUE SAINT-CLAUDE,Commerces de l'art et d'antiquités,POINT (2.3568253568469753 48.86344863226582),2.3568253568469753,48.86344863226582,3.0
