X,Y,OBJECTID,l_ep_maj,l_type,sous_cat,sous_cat2,sous_cat3,label,reseau1,reseau2,reseau3,reseau4,reseau5,adresse,type_lieu
651272.566799998,6864813.4508,2830,CO.GALERIE,galerie d'art,,,,,,,,,,1 RUE LUCIEN SAMPAIX,Commerces de l'art et d'antiquités
648868.0418,6864813.623,2831,LA MAISON DU RHUM,galerie d'art,,,,,,,,,,28 RUE DE THIONVILLE,Commerces de l'art et d'antiquités
650965.554099999,6864816.8673,2832,LA SINGULIERE BROCANTE,antiquaire,,,,,,,,,,78 AVENUE DE SUFFREN,Commerces de l'art et d'antiquités
650751.344899997,6864818.0815,2833,G.D'AUDREY,antiquaire,,,,,,,,,,78 AVENUE DE SUFFREN,Commerces de l'art et d'antiquités
646651.020599999,6864828.0192,2834,NEUILLY ART GALLERY,galerie d'art,,,,,,,,,,12 RUE DE LA LIBÉRATION,Commerces de l'art et d'antiquités
648070.187600002,6864835.8611,2835,*** NON RENSEIGNE ***,antiquaire,,,,,,,,,,3 BIS AVENUE ANATOLE FRANCE,Commerces de l'art et d'antiquités
651568.422700003,6864842.8116,2836,VENDREDI,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires, , , ,80 RUE DU RENDEZ-VOUS,Commerces du livre
652005.674000002,6864852.6086,2837,GUILLET EDITION,galerie d'art,,,,,,,,,,3 RUE DU GÉNÉRAL GUILHEM,Commerces de l'art et d'antiquités
643466.520999998,6864854.1177,2838,LA P'TITE LIBRAIRIE,librairie,généraliste, , , ,Leslibraires.fr, , , , ,16 RUE GABRIEL PÉRI,Commerces du livre
652017.532799996,6864856.0189,2839,YVES HENRY,galerie d'art,,,,,,,,,,7 RUE FRANÇOIS DE NEUFCHÂTEAU,Commerces de l'art et d'antiquités
650408.6087,6864858.8028,2840,GAELRIE WALLPEPPER,galerie d'art,,,,,,,,,,19 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités
651716.660899997,6864860.0226,2841,GALERIE 9EME ART,galerie d'art,,,,,,,,,,104 RUE DU FAUBOURG SAINT-DENIS,Commerces de l'art et d'antiquités
652104.731600001,6864860.3926,2842,GALERIE BOHO BOHEME,galerie d'art,,,,,,,,,,6B RUE DES RÉCOLLETS,Commerces de l'art et d'antiquités
649946.081500001,6864873.0103,2843,GOLEM,galerie d'art,,,,,,,,,,17 RUE DU MONT CENIS,Commerces de l'art et d'antiquités
651697.784900002,6864879.3274,2844,PHONO MUSEUM,galerie d'art,,,,,,,,,,97 RUE DE LA FOLIE-MÉRICOURT,Commerces de l'art et d'antiquités
647034.336400002,6864879.433,2845,BICAL ANTIQUITES,antiquaire,,,,,,,,,,QUAI DE CONTI,Commerces de l'art et d'antiquités
651239.4256,6864880.0598,2846,VARIATION,galerie d'art,,,,,,,,,,13 RUE DES RÉCOLLETS,Commerces de l'art et d'antiquités
649023.598999999,6864904.6455,2847,AMARANTE,antiquaire,,,,,,,,,,10-18 RUE VILLEBOIS-MAREUIL,Commerces de l'art et d'antiquités
656221.980300002,6864908.7702,2848,LIBRAIRIE TEMPS LIVRES,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Librairies 93,Place des Libraires, , ,29 RUE DU RÉVEILLON,Commerces du livre
650458.552299999,6864924.139,2849,GALERIE +4,galerie d'art,,,,,,,,,,38 RUE DE TRÉVISE,Commerces de l'art et d'antiquités
649920.225299999,6864928.1187,2850,ATELIER DU PASSAGE,galerie d'art,,,,,,,,,,29 RUE DES ALOUETTES,Commerces de l'art et d'antiquités
658442.023699999,6864929.7743,2851,LES TROUVAILLES DE JA-VA,antiquaire,,,,,,,,,,124 VOIE GEORGES POMPIDOU,Commerces de l'art et d'antiquités
649674.621100001,6864953.2587,2852,GALERIE SR,galerie d'art,,,,,,,,,,16 RUE DÉNOYEZ,Commerces de l'art et d'antiquités
648453.073100001,6864953.9685,2853,JEAN DURST,antiquaire,,,,,,,,,,12 RUE DU 4E ZOUAVES,Commerces de l'art et d'antiquités
650267.555200003,6864973.1639,2854,DE L'EPI,librairie,spécialisée,ésotérisme,franc-maçonnerie, , , , , , ,302 RUE DE BELLEVILLE,Commerces du livre
646915.621100001,6864978.3752,2855,LIBRAIRIE DU ROULE,librairie,généraliste, , , , , , , , ,158 BOULEVARD DE LA BOISSIÈRE,Commerces du livre
648012.778899997,6864979.0169,2856,COMME UNE ORANGE,librairie,généraliste, , , ,Paris Librairies,Place des Libraires, , , ,7 RUE DU JOURDAIN,Commerces du livre
649145.180200003,6864982.6777,2857,GALERIE HIBISCUS,galerie d'art,,,,,,,,,,54 RUE DES TROIS FRÈRES,Commerces de l'art et d'antiquités
650396.207900003,6864983.3069,2858,A LA BOURSE D'OR,antiquaire,,,,,,,,,,129 RUE GARIBALDI,Commerces de l'art et d'antiquités
651431.6439,6865007.0165,2859,RUE ANTOINE,galerie d'art,,,,,,,,,,14 RUE DU DOCTEUR PAQUELIN,Commerces de l'art et d'antiquités
654699.2685,6865012.4953,2860,PEINTRES SANS FRONTIERES,galerie d'art,,,,,,,,,,137 RUE D'AGUESSEAU,Commerces de l'art et d'antiquités
658973.002999999,6865014.0594,2861,LES PIPELETTES,librairie,généraliste, , , ,Librairies 93,Place des Libraires, , , ,92 RUE JULES LAGAISSE,Commerces du livre
650178.703599997,6865023.6542,2862,VINTAGE DEALER,antiquaire,,,,,,,,,,RUE BARATTE-CHOLET & RUE GARIBALDI,Commerces de l'art et d'antiquités
648922.337300003,6865028.9795,2863,LES POUPEES RETROUVEES,antiquaire,,,,,,,,,,17 BIS AVENUE FRANKLIN ROOSEVELT,Commerces de l'art et d'antiquités
647034.995700002,6865055.6798,2864,NEUILLY POP ART,galerie d'art,,,,,,,,,,RUE DE RICHELIEU & RUE VILLEDO,Commerces de l'art et d'antiquités
649694.4089,6865059.6156,2865,FONTAINE VILLIERS,librairie,généraliste, , , ,Leslibraires.fr,Paris Librairies,Place des Libraires, , ,2 RUE ETIENNE MAREY,Commerces du livre
650636.291299999,6865074.7728,2866,LIBRAIRIE DE PARIS,librairie,généraliste, , ,Librairie de Référence,Paris Librairies,Place des Libraires, , , ,3 RUE CONSTANT BERTHAUT,Commerces du livre
650230.011399999,6865083.649,2867,BULLES EN TETE,librairie,spécialisée,bande dessinée, ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires,Canal BD, , ,71 BOULEVARD DAVOUT,Commerces du livre
650243.067100003,6865087.8794,2868,JB,librairie,spécialisée,ésotérisme,franc-maçonnerie, , , , , , ,239 RUE DES PYRÉNÉES,Commerces du livre
651757.314000003,6865103.0789,2869,AU PIED DE LA LETTRE,librairie,généraliste, , , , , , , , ,34 AVENUE MARC SANGNIER,Commerces du livre
654202.132700004,6865104.3977,2870,LIBRAIRIE VIGNETTES,librairie,spécialisée,bande dessinée, , ,Paris Librairies,Place des Libraires,Canal BD, , ,,Commerces du livre
665834.476800002,6865104.7299,2871,FOLIES D'ENCRE GAGNY,librairie,généraliste, , , ,Librairies 93,Place des Libraires,Initiales, , ,3 RUE DE LA RÉPUBLIQUE,Commerces du livre
651374.207699999,6865107.5991,2872,GALERIE D'ART,galerie d'art,,,,,,,,,,52 RUE PIAT,Commerces de l'art et d'antiquités
651610.380199999,6865110.7281,2873,CARRE D'ARTISTES,galerie d'art,,,,,,,,,,2-18 RUE SAINT-SIMON,Commerces de l'art et d'antiquités
650471.826099999,6865126.9723,2874,A FLEUR DE TERRE,galerie d'art,,,,,,,,,,RUE ARISTIDE BRUANT & RUE VÉRON,Commerces de l'art et d'antiquités
654511.312700003,6865127.402,2875,LIBRAIRIE LAUMIERE,librairie,spécialisée,livres d'occasion, , ,Leslibraires.fr, , , , ,,Commerces du livre
651521.046999998,6865127.8702,2876,LIBRAIRIE DES ABBESSES,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires, , , ,77-77 AVENUE DU VIEUX CHEMIN DE SAINT-DENIS,Commerces du livre
650399.233099997,6865133.2908,2877,LA MAIN D'OR,galerie d'art,,,,,,,,,,RUE AUDRAN & RUE VÉRON,Commerces de l'art et d'antiquités
651147.7588,6865138.1072,2878,SERGUEI MOSKVINE,galerie d'art,,,,,,,,,,6 RUE JOUYE-ROUVE,Commerces de l'art et d'antiquités
648979.639700003,6865146.2791,2879,LA PROCURE SAINT FRANCOIS DE SALES,librairie,spécialisée,religion,christianisme, ,Paris Librairies,Place des Libraires, , , ,2 RUE DE LA MARE,Commerces du livre
651677.1448,6865149.7423,2880,KADIST ART FOUNDATION,galerie d'art,,,,,,,,,,49 RUE D'HAUTEVILLE,Commerces de l'art et d'antiquités
648583.864,6865165.5967,2881,*** NON RENSEIGNE ***,antiquaire,,,,,,,,,,21 RUE FAIDHERBE,Commerces de l'art et d'antiquités
652535.406199999,6865168.8266,2882,MAISON D'ENNOUR,librairie,spécialisée,religion,islam, , , , , , ,AVENUE DU GÉNÉRAL DE GAULLE & RUE JEAN JAURÈS,Commerces du livre
650096.426299997,6865170.0581,2883,GALERIE TEISSO,galerie d'art,,,,,,,,,,21 RUE DES TROIS FRÈRES,Commerces de l'art et d'antiquités
651948.320900001,6865171.5556,2884,"HALLE ST PIERRRE (ATELIERS,LIBR.)",galerie d'art,,,,,,,,,,4 RUE JOUYE-ROUVE,Commerces de l'art et d'antiquités
651735.688199997,6865174.3324,2885,ATELIER 16,galerie d'art,,,,,,,,,,55 AVENUE GAMBETTA,Commerces de l'art et d'antiquités
654476.597999997,6865175.5871,2886,TEXTURE,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires, , , ,RUE DES CINQ CONTINENTS,Commerces du livre
649272.030500002,6865175.7356,2887,ARS UNA,librairie,généraliste, , , ,Paris Librairies,Place des Libraires,Lalibrairie.com, , ,32 RUE DES COURONNES,Commerces du livre
645584.633599997,6865180.3308,2888,MAISON LACHAUX,antiquaire,,,,,,,,,,QUAI DE CONTI,Commerces de l'art et d'antiquités
651655.2711,6865181.3675,2889,TOTEM A MONTMARTRE,galerie d'art,,,,,,,,,,18-38 QUAI DE LA SEINE,Commerces de l'art et d'antiquités
651737.937399998,6865184.3626,2890,CYRILLE GUILLAUME,galerie d'art,,,,,,,,,,RUE DU BORRÉGO & RUE HAXO,Commerces de l'art et d'antiquités
651275.9406,6865186.4736,2891,GALERIE D'ART,galerie d'art,,,,,,,,,,3 RUE DU MARÉCHAL JOFFRE,Commerces de l'art et d'antiquités
655045.211499996,6865196.7319,2892,MILLER,librairie,spécialisée,religion,judaïsme, , , , , , ,15 PLACE GEORGES POMPIDOU,Commerces du livre
651646.951399997,6865198.0876,2893,LA BOULANGERIE,galerie d'art,,,,,,,,,,3 RUE DU BAILLIAGE,Commerces de l'art et d'antiquités
649502.921400003,6865198.1313,2894,LA LIBRAIRIE DES ENFANTS,librairie,spécialisée,jeunesse, , ,Paris Librairies,Place des Libraires, , , ,60 RUE DE BELLEVILLE,Commerces du livre
651916.066200003,6865199.4655,2895,HALLE SAINT PIERRE,librairie,spécialisée,arts, , ,Paris Librairies,Place des Libraires, , , ,160 RUE DE PARIS,Commerces du livre
650460.630099997,6865200.537,2896,ESPACE NOLLET,galerie d'art,,,,,,,,,,83 RUE DE BUZENVAL,Commerces de l'art et d'antiquités
649509.207400002,6865208.3887,2897,BULLES DE SALON,librairie,spécialisée,bande dessinée, , ,Canal BD, , , , ,61 RUE DE BAGNOLET,Commerces du livre
648138.548600003,6865208.5269,2898,DELON HOEBANX,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités
651225.7205,6865216.5589,2899,L'ATELIER VERON,galerie d'art,,,,,,,,,,24 RUE ROYALE,Commerces de l'art et d'antiquités
655053.937700003,6865218.0985,2900,LEONARDO,galerie d'art,,,,,,,,,,105 AVENUE ANDRE MORIZET,Commerces de l'art et d'antiquités
651248.455899999,6865229.077,2901,GALERIE HUS,galerie d'art,,,,,,,,,,27 RUE DES ENVIERGES,Commerces de l'art et d'antiquités
658882.592900001,6865232.3211,2902,PATALUNA,antiquaire,,,,,,,,,,124 VOIE GEORGES POMPIDOU,Commerces de l'art et d'antiquités
648329.380800001,6865232.33,2903,MUSCADE,antiquaire,,,,,,,,,,2-8 RUE DU CLOS-DES-ARRACHIS,Commerces de l'art et d'antiquités
645813.8345,6865237.4529,2904,MAISON AGUTTES,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités
651634.638800003,6865238.2825,2905,PAUL ART ET DESIGN,galerie d'art,,,,,,,,,,36 RUE DES ENVIERGES,Commerces de l'art et d'antiquités
653966.587300003,6865242.6032,2906,PLURALIUM,galerie d'art,,,,,,,,,,RUE DES 3 ABBÉS & RUE ADRIEN FROMENT,Commerces de l'art et d'antiquités
651428.129699998,6865244.6983,2907,LIBRAIRIE ANIMA,librairie,spécialisée,poésie, , , , , , , ,144-144 AVENUE DU GÉNÉRAL DE GAULLE,Commerces du livre
646265.375600003,6865245.8097,2908,LAMARTINE NEUILLY,librairie,généraliste, , , ,Paris Librairies,Place des Libraires, , , ,18 BOULEVARD ROUGET DE LISLE,Commerces du livre
655068.525300004,6865247.2278,2909,KOL YEHOUDA,librairie,spécialisée,religion,judaïsme, , , , , , ,3 IMPASSE DE L'AVENUE,Commerces du livre
652283.254600003,6865252.1177,2910,GIBERT JOSEPH,librairie,généraliste, , , , , , , , ,109 RUE SAINT-LAZARE,Commerces du livre
651197.855400003,6865252.5704,2911,TEMPS LIBRE,librairie,spécialisée,bande dessinée, , , , , , , ,AVENUE DE LA FRANCE LIBRE,Commerces du livre
651506.4538,6865260.4162,2912,ALLEY GALLERY,galerie d'art,,,,,,,,,,20 RUE CARNOT,Commerces de l'art et d'antiquités
651436.090400003,6865262.6406,2913,CURIOSTAS,antiquaire,,,,,,,,,,14 RUE AMBROISE CROIZAT,Commerces de l'art et d'antiquités
649869.116899997,6865270.8197,2914,LA GALERIE DE CECILE,antiquaire,,,,,,,,,,RÉSIDENCE LES TROÈNES & RUE DE VERDUN,Commerces de l'art et d'antiquités
651473.203199998,6865275.7618,2915,TROIS FRERES,galerie d'art,,,,,,,,,,1 ALLÉE CLAUDE ERIGNAC,Commerces de l'art et d'antiquités
646086.427199997,6865276.6102,2916,ANTIC SHOP,antiquaire,,,,,,,,,,QUAI DE CONTI,Commerces de l'art et d'antiquités
650250.2082,6865282.1054,2917,*** NON RENSEIGNE ***,antiquaire,,,,,,,,,,2-12 RUE DES 3 SOEURS,Commerces de l'art et d'antiquités
651624.426700003,6865290.4379,2918,GALERIE VALERIE VALENTINI,galerie d'art,,,,,,,,,,70 RUE DE MÉNILMONTANT,Commerces de l'art et d'antiquités
649320.673199996,6865292.3369,2919,BEIT HASSOFER,librairie,spécialisée,religion,judaïsme, , , , , , ,7 RUE DU CAPITAINE FERBER,Commerces du livre
646047.229699999,6865292.4472,2920,MARTINE ET PHILIPPE ANTIQUAIRES,antiquaire,,,,,,,,,,QUAI DE CONTI,Commerces de l'art et d'antiquités
651991.098700002,6865295.7262,2921,THE WOODS,galerie d'art,,,,,,,,,,16 RUE DES ENVIERGES,Commerces de l'art et d'antiquités
665200.8539,6865297.4379,2922,ABC BREON,antiquaire,,,,,,,,,,21 RUE DU GÉNÉRAL LECLERC,Commerces de l'art et d'antiquités
653125.322800003,6865304.9824,2923,ESPACE CANOPY,galerie d'art,,,,,,,,,,1-1 RUE DU DOCTEUR GOSSELIN,Commerces de l'art et d'antiquités
650269.148000002,6865322.4649,2924,AD SOLEM,galerie d'art,,,,,,,,,,,Commerces de l'art et d'antiquités
649954.958899997,6865326.959,2925,GALERIE ASSEMBLAGE,galerie d'art,,,,,,,,,,2 AVENUE MODERNE,Commerces de l'art et d'antiquités
651568.049999997,6865328.3192,2926,GALERIE,galerie d'art,,,,,,,,,,3 AVENUE DU PÈRE LACHAISE,Commerces de l'art et d'antiquités
651248.012599997,6865328.7418,2927,AKIZA,galerie d'art,,,,,,,,,,16 RUE DE L'ABBAYE,Commerces de l'art et d'antiquités
651355.166199997,6865331.3594,2928,GALERIE ATELIER ANOTHER WAY,galerie d'art,,,,,,,,,,21 RUE LESAGE,Commerces de l'art et d'antiquités
651464.143299997,6865336.7616,2929,AAA GALERY,galerie d'art,,,,,,,,,,20 RUE ROBERT GIRAUDINEAU,Commerces de l'art et d'antiquités
650183.637999997,6865340.2659,2930,LA GALERIE,galerie d'art,,,,,,,,,,30 RUE DES TROIS FRÈRES,Commerces de l'art et d'antiquités
650045.106600001,6865342.1346,2931,LA LIBRAIRIE DU SQUARE,librairie,spécialisée,jeunesse, , ,Paris Librairies,Place des Libraires, , , ,51 RUE DE BAGNOLET,Commerces du livre
650444.965099998,6865347.1971,2932,LE FUGITIF,galerie d'art,,,,,,,,,,62 RUE D'HAUTPOUL,Commerces de l'art et d'antiquités
651656.633100003,6865347.2198,2933,GALERIE MONTMARTRE,galerie d'art,,,,,,,,,,52 RUE DE RIVOLI,Commerces de l'art et d'antiquités
649945.426799998,6865360.2304,2934,FABIEN PIGIO,galerie d'art,,,,,,,,,,29 RUE DES TROIS FRÈRES,Commerces de l'art et d'antiquités
651587.425899997,6865367.0967,2935,ESPACE DALI,galerie d'art,,,,,,,,,,6 RUE ROBERT GIRAUDINEAU,Commerces de l'art et d'antiquités
650680.513599999,6865368.0294,2936,FORTIN,librairie,maison d'édition, , , , , , , , ,74 AVENUE DES CHAMPS ELYSÉES,Commerces du livre
652622.611699998,6865379.5212,2937,ECHO MUSEE,galerie d'art,,,,,,,,,,21 RUE ETIENNE DOLET,Commerces de l'art et d'antiquités
649696.6272,6865381.2553,2938,LIBRAIRIE INTERPHILIV,librairie,spécialisée,sciences, , , , , , , ,4 RUE DES MARONITES,Commerces du livre
652061.580200002,6865385.9975,2939,ATELIER PHOTO,galerie d'art,,,,,,,,,,AVENUE DU GÉNÉRAL LECLERC,Commerces de l'art et d'antiquités
651294.312399998,6865400.0935,2940,L'ART SIENNE,galerie d'art,,,,,,,,,,38 AVENUE MATIGNON,Commerces de l'art et d'antiquités
651462.755500004,6865410.7461,2941,DES MOULINS,galerie d'art,,,,,,,,,,D103,Commerces de l'art et d'antiquités
651142.149300002,6865410.9752,2942,LITTLE BIG GALERIE,galerie d'art,,,,,,,,,,24 RUE DE TOURTILLE,Commerces de l'art et d'antiquités
652538.811300002,6865411.1719,2943,LA REGULIERE,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires, , , ,2 RUE DE VELIZY,Commerces du livre
653771.830499999,6865414.4975,2944,MAISON D'ENNOUR,librairie,spécialisée,religion,islam, , , , , , ,,Commerces du livre
652556.608999997,6865415.1299,2945,LIBRAIRIE ISLAMIQUE,librairie,spécialisée,religion,islam, , , , , , ,2-5 PLACE DE LA DÉFENSE,Commerces du livre
651623.270800002,6865417.262,2946,ROBERT PHILIPPE,galerie d'art,,,,,,,,,,1-7 RUE EDMOND VITRY,Commerces de l'art et d'antiquités
651693.274300002,6865419.8106,2947,YOUNG ART,galerie d'art,,,,,,,,,,6 RUE DES VALLÉES,Commerces de l'art et d'antiquités
651294.029200003,6865421.8702,2948,ART 21,galerie d'art,,,,,,,,,,97 RUE DE PROVENCE,Commerces de l'art et d'antiquités
664138.294399999,6865422.1216,2949,LIBRAIRIE GULLIVER,librairie,généraliste, , , , , , , , ,2 AVENUE DU PARC,Commerces du livre
651420.527800001,6865441.3534,2950,ATELIER 102,galerie d'art,,,,,,,,,,46-48 RUE DE LA FERTÉ GAUCHER,Commerces de l'art et d'antiquités
651699.822499998,6865444.5859,2951,ROUSSARD,galerie d'art,,,,,,,,,,16 RUE VOLTAIRE,Commerces de l'art et d'antiquités
651388.229500003,6865450.1959,2952,GALERIE REOL,galerie d'art,,,,,,,,,,7 RUE VICTOR LETALLE,Commerces de l'art et d'antiquités
655107.690800004,6865456.6609,2953,LA PETITE OURCQ,librairie,généraliste, , , ,Paris Librairies,Place des Libraires,Lalibrairie.com, , ,D152,Commerces du livre
651702.844099998,6865460.2507,2954,GALERIE LA VIGNE,galerie d'art,,,,,,,,,,9 RUE DU VIEUX VERSAILLES,Commerces de l'art et d'antiquités
651706.677199997,6865468.9465,2955,FRED BRETONNIERE,galerie d'art,,,,,,,,,,15 AVENUE DE L'EUROPE,Commerces de l'art et d'antiquités
651324.158799998,6865470.9546,2956,GALLERY 77,galerie d'art,,,,,,,,,,29 RUE DE TOURTILLE,Commerces de l'art et d'antiquités
645742.203500003,6865474.3204,2957,LIBRAIRIE JUIVE JUDAIC STORE,librairie,spécialisée,religion,judaïsme, , , , , , ,21 RUE DE L'EGLISE,Commerces du livre
652247.516599998,6865487.791,2958,LE PIED A TERRE,librairie,généraliste, , , ,Paris Librairies,Place des Libraires, , , ,30 PLACE D'ITALIE,Commerces du livre
649990.2971,6865493.786,2959,LIVRES DE A A Z,librairie,spécialisée,livres rares, , ,Leslibraires.fr, , , , ,5 RUE D'ISSY,Commerces du livre
650661.703599997,6865503.58,2960,LE VILLE A DES ARTS,galerie d'art,,,,,,,,,,389 RUE DES PYRÉNÉES,Commerces de l'art et d'antiquités
650179.277999997,6865540.2338,2961,LE COIN DES ARTS,antiquaire,,,,,,,,,,44 RUE DE BOISSY,Commerces de l'art et d'antiquités
650044.961300001,6865553.0624,2962,BD PHIL,librairie,spécialisée,bande dessinée, , ,Canal BD, , , , ,28 RUE DE LAGNY,Commerces du livre
650108.607100002,6865553.3842,2963,LAURENT CHENAIS,antiquaire,,,,,,,,,,30 RUE DE LA VARENNE,Commerces de l'art et d'antiquités
664509.480800003,6865574.9589,2964,GRIFFE D'ARTISTES,galerie d'art,,,,,,,,,,4 RUE EUGÈNE SPULLER,Commerces de l'art et d'antiquités
652535.4595,6865579.527,2965,DROUOT,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités
652671.626800001,6865580.1063,2966,BATT COOP,librairie,spécialisée,arts, , , , , , , ,1 RUE PIERRE LESCOT,Commerces du livre
652671.626800001,6865580.1063,2967,GALERIE P38,galerie d'art,,,,,,,,,,12 RUE JOUYE-ROUVE,Commerces de l'art et d'antiquités
652671.626800001,6865580.1063,2968,BATT COOP,galerie d'art,galerie librairie,,,,,,,,,95 RUE JULIEN LACROIX,Commerces de l'art et d'antiquités
652088.915299997,6865586.3832,2969,ARIANE 68,antiquaire,,,,,,,,,,BOULEVARD ARISTIDE BRIAND & AVENUE JEAN ALLEMANE,Commerces de l'art et d'antiquités
638203.701800004,6865589.2369,2970,HOTEL DES VENTES DE CHATOU,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités
650391.753300004,6865591.4568,2971,L'ATELIER,galerie d'art,,,,,,,,,,,Commerces de l'art et d'antiquités
640692.822099999,6865597.1203,2972,AGS POINCARE HOTEL DES VENTES,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités
650248.404899999,6865600.0594,2973,L'EDITO,librairie,généraliste, , , , , , , , ,2B RUE DU JOURDAIN,Commerces du livre
651193.952500001,6865603.9994,2974,AVM,galerie d'art,,,,,,,,,,18 RUE ETIENNE DOLET,Commerces de l'art et d'antiquités
652224.307099998,6865661.8785,2975,ATELIER N° 9,galerie d'art,,,,,,,,,,44 RUE RAMPONEAU,Commerces de l'art et d'antiquités
651484.6483,6865664.8074,2976,L'ATTRAPE CŒUR,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies, , , , ,53 COUR SAINT-EMILION,Commerces du livre
651116.261500001,6865668.7654,2977,LIBRAIRIE SANZOT,librairie,spécialisée,bande dessinée, , ,Place des Libraires, , , , ,102 AVENUE ACHILLE PERETTI,Commerces du livre
650998.267800003,6865674.6154,2978,THIERRY LIGNEAU,antiquaire,,,,,,,,,,31 RUE DES PLANTES,Commerces de l'art et d'antiquités
651431.646600001,6865682.9451,2979,L'ATTRAPE CŒURS,librairie,généraliste, , , ,Place des Libraires, , , , ,PLACE LOUIS ARMAND,Commerces du livre
652070.526699997,6865683.1151,2980,MAGELLAN ET CIE,librairie,maison d'édition, , , , , , , , ,48 ALLÉE DE L'EST,Commerces du livre
654854.335100003,6865683.6866,2981,THE PLAY,galerie d'art,,,,,,,,,,80 RUE DU CHATEAU,Commerces de l'art et d'antiquités
